PF1,PF2,Overlap,Reading_Frame,Mean_E1,Std_E1,Mean_E2,Std_E2,Nat_Mean1,Nat_Mean2,Nat_Std1,Nat_Std2,Dist_1,Dist_2,Min_Dist_1,Min_Dist_2,Iter_Converged_1,Iter_Converged_2
PF00004,PF00041,31,1,151.9065026014211,16.422699175185414,135.56652271233605,9.838837816186691,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,13.232926524162849,15.114742513955253,0.19343005899363064,0.572806027253575,26187.5,16375.0
PF00004,PF00041,32,2,162.70479536833417,20.605061372317454,128.6133070421638,11.621246253802411,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,21.2837169283574,11.819159870797469,1.5448980540248882,0.23241945959674518,29312.5,11937.5
PF00004,PF00041,36,0,154.3663685161786,16.31946197170298,135.5715670475065,11.705331933518691,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,15.084346280066313,16.051350145807458,0.24995543089701117,0.4134074823793128,34125.0,12437.5
PF00004,PF00041,37,1,160.80846285727708,19.384489751612005,140.71900350864004,8.918768684814644,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,17.950241123590814,20.098477146758672,1.0095897885211975,1.0369828713128038,33812.5,14437.5
PF00004,PF00041,38,2,147.1091836014096,15.047193878406098,129.41928213761346,10.548975713211272,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,12.287170727218557,12.16493761398812,0.34587101245740043,0.34109976516899965,27312.5,11125.0
PF00004,PF00041,42,0,166.45245635564387,20.76486787426786,136.52035399118995,7.8999946264668,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,22.36715935168262,15.864342548612322,0.6286700712031454,0.81297875734465,36000.0,17562.5
PF00004,PF00041,43,1,152.1765033765236,18.212855710946148,141.56565550201034,9.66304367772902,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,14.820811615284677,20.9096440594327,0.9575785220803439,0.9918315786535604,40125.0,14250.0
PF00004,PF00041,44,2,161.27209135723757,25.727723979798665,128.27060704694406,11.939857966939842,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,23.87852732050683,11.975580904575104,6.255879690011797,0.2562008310709299,39375.0,11250.0
PF00004,PF00041,48,0,188.36851330199997,27.94364441496249,136.43769812267055,9.097221994821231,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,45.22544542419145,15.867441174705402,11.379360807614038,0.643885978030109,83062.5,14687.5
PF00004,PF00041,49,1,153.6474576823484,27.595340217416375,135.07811773516468,9.742170470229489,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,24.302055171161097,15.353963339025801,1.775643839855227,0.6522647021323078,37562.5,12187.5
PF00004,PF00041,50,2,180.13600649451374,21.084303627277166,135.57895455660005,13.259953695120391,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,35.195235739022465,16.622401231743197,10.199321366972905,0.5594742273351386,29562.5,15500.0
PF00004,PF00041,54,0,180.21086813509294,29.574462458220186,141.68341391044623,10.867496683564001,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,39.32833056975109,21.259132652026953,15.732569898934122,0.8981065338942124,72062.5,15875.0
PF00004,PF00041,55,1,179.56285515329412,29.39796292571998,142.3250879464969,9.42598571154045,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,35.24953750662256,21.669076503919246,16.969261011716416,2.5010987930008675,135250.0,21500.0
PF00004,PF00041,56,2,148.78742418703558,15.59409069429722,132.86010976483612,10.997438284330832,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,13.136131707649863,13.968312490834956,0.31867954596154247,0.23482880245402243,24875.0,12937.5
PF00004,PF00041,60,0,170.89455289953847,30.111772563268374,131.87418574160517,10.903599925246011,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,31.296550835530248,13.052964106382584,4.699183238562081,0.30727327743069177,70625.0,11562.5
PF00004,PF00041,61,1,162.48575242005938,15.818845203448953,139.70029986717003,8.088571333739525,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,18.814865318066474,19.044288424592374,1.4297187958785436,1.0474318022770917,61562.5,15187.5
PF00004,PF00041,62,2,150.826365976296,20.39181028617613,146.0321259106642,8.798993380876658,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,15.425747862682915,25.37611446808656,1.2858419704705768,1.589610003649894,49062.5,17125.0
PF00004,PF00041,66,0,178.79350586082063,26.395874617840544,142.45845256354383,11.425866621763724,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,35.229487489061945,21.80244112096619,11.737552341883939,0.8067736714342637,115375.0,19937.5
PF00004,PF00041,67,1,170.41161960016092,20.8342859437125,141.9950965420081,8.815880544212744,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,26.051600897781633,21.33908509943049,3.218322983286266,1.5432214332128802,64937.5,16562.5
PF00004,PF00041,68,2,190.2009214224227,21.413642396269488,137.50420007229064,8.568610899590924,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,44.436434725364045,16.848188629712975,13.550406299553378,0.4604198658295619,52937.5,15250.0
PF00004,PF00041,72,0,171.47140577688577,31.0114793763532,140.03818582859927,9.74816228126369,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,32.627571073900775,19.698095131547344,8.61795242416269,0.8557059860764596,91875.0,17437.5
PF00004,PF00041,73,1,180.56387527267438,20.709501135360945,153.645250273749,8.978502305446666,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,35.129361375128845,32.98923883117138,6.570700262585535,7.870629872565845,75750.0,41750.0
PF00004,PF00041,74,2,191.46209801102037,20.59028773391591,140.59886153698423,10.374183108670485,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,46.09387459484152,20.574576222413743,15.853311092374408,1.060781712975188,83875.0,21312.5
PF00004,PF00041,78,0,148.1982663309958,15.900992243335267,147.55220782177528,10.615271170924622,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,12.628023415094114,26.896196379197647,0.2613373958014485,2.0730627998044566,30437.5,32875.0
PF00004,PF00041,79,1,170.79925805505866,17.870429448035885,151.8406345534864,12.97444181893169,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,26.351783347803927,31.184623110908785,1.9569044242376747,7.593002984929859,42937.5,79437.5
PF00004,PF00041,80,2,159.89536918428365,13.287545081628581,140.68242209901692,9.136719303090045,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,15.330172627294194,20.02641065643926,0.5115394232736385,1.1822916006455482,31500.0,19437.5
PF00004,PF00041,84,0,188.8275635560913,22.6851042289094,143.28218416382202,8.379276901681544,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,45.44987308137181,22.626172721244398,13.079741640929097,2.761050529196675,39875.0,24062.5
PF00004,PF00041,85,1,199.55296205044505,18.67109546409097,145.64162495740268,9.602854865454365,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,53.673591003168895,24.98561351482505,20.862150122844135,2.068848593692165,97562.5,25375.0
PF00004,PF00041,86,2,177.32762093798104,22.961260297996073,140.10111879223376,10.198424798036648,145.87937104727615,120.65601144257764,38.247866096571364,17.636853203436154,31.88491913248089,19.735031215649645,4.360011574985682,0.6769851863339149,29000.0,14687.5
PF00004,PF00072,12,0,148.69669241534,18.044421712219485,211.30146613665474,15.73530793378232,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,13.72382485924648,14.758965824794865,1.5871795313890318,0.255623238574816,32687.5,14187.5
PF00004,PF00072,13,1,162.0943978693635,20.090905413720744,221.60223722714468,12.45008704327005,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,19.969881852351683,20.383925196527933,3.3393727087644174,0.44454773414449844,46312.5,17000.0
PF00004,PF00072,14,2,178.42517946046732,23.202394314972118,211.9531742301345,19.048976785654453,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,33.425137337855254,18.839429722173794,7.247491153042759,0.30133703198455564,44937.5,13437.5
PF00004,PF00072,18,0,161.46065976279002,22.93812616771972,214.6932820524803,15.208025061832746,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,22.16466880042257,15.807504456027363,2.251344321151657,0.25391668278238344,42750.0,14937.5
PF00004,PF00072,19,1,177.73229951205613,25.08299380095593,216.52760077228277,13.522079348508486,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,33.83931152220683,17.302017271726545,10.215465689746244,0.31059218457549986,71687.5,15500.0
PF00004,PF00072,20,2,152.91352486053597,19.80356740122185,213.1638963847412,18.54662859597099,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,14.703230985168616,16.641021079222618,0.493872053510173,0.29049973790875255,38562.5,16625.0
PF00004,PF00072,24,0,154.038423111646,17.556831545034463,210.9991694344164,14.689539176965244,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,13.168525456463527,13.930169813655436,0.5151887002960933,0.24956349511099987,36937.5,15437.5
PF00004,PF00072,25,1,160.72098649458235,19.094944930179388,219.63295916636534,14.329150321288113,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,19.133343625513522,19.39979992225276,1.3942145346413966,0.39877895896530047,59125.0,15687.5
PF00004,PF00072,26,2,151.0283589438392,15.286109924292067,216.58698363632098,18.925788921950403,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,12.245859019585277,19.73496591056672,0.36653281402550775,0.27654173273309085,42187.5,16375.0
PF00004,PF00072,30,0,183.66753107559214,25.376448259145306,211.53326334795142,15.35828553029606,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,41.16484947156521,14.856903385941346,14.717270396748734,0.33298110380079604,62500.0,16062.5
PF00004,PF00072,31,1,153.70266776895915,17.786829177862657,219.97274622042772,18.29837169657018,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,14.155817820153715,22.528785943798216,1.4265785245009035,0.38475213298727623,49312.5,15812.5
PF00004,PF00072,32,2,162.81336230474193,22.4854356747394,210.52448734488763,16.60365691829497,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,22.883931641794995,14.4008795407104,2.9200137042430176,0.28244805746494706,29062.5,14812.5
PF00004,PF00072,36,0,158.83513958378626,17.298747478642813,222.8689487287291,14.793522844754476,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,16.14952053012844,22.64549019718052,0.32401245177635685,0.6254322428482133,36250.0,16937.5
PF00004,PF00072,37,1,158.7613906707593,14.83561192801899,224.2731115254307,16.532646619479678,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,15.346977140869242,23.710551305672134,1.9148764181929039,0.572559628828413,67625.0,16937.5
PF00004,PF00072,38,2,147.82556639969764,13.725132814758547,212.0376803005758,15.725344426191743,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,11.654908427731344,14.711805862461322,0.3415690523735215,0.22440288306427547,39437.5,13812.5
PF00004,PF00072,42,0,160.74240463746065,19.070484888508812,207.25231751023983,22.9664793295032,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,17.88737836271307,19.090602391188217,1.6552027710277983,0.3253973331637184,51125.0,15000.0
PF00004,PF00072,43,1,156.86403656025362,14.57744260655523,233.11865230838347,16.94847915756695,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,14.047205619273011,32.51184566597094,1.5488243416188674,1.226296556027058,41812.5,19687.5
PF00004,PF00072,44,2,178.29544503929873,23.901319069178463,212.5866414887493,17.879014896556768,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,35.40481463226877,18.40353207894787,6.256636516758122,0.4048405758789585,41750.0,14875.0
PF00004,PF00072,48,0,193.0183235815715,21.600648630615435,218.87272010540863,19.537627756193267,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,49.09545145355531,20.296845317288522,16.589464408247164,0.35398293193435676,54250.0,16000.0
PF00004,PF00072,49,1,183.85041569530404,19.03787213420929,231.45830921981178,14.216069041868268,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,38.28445944523217,30.142239311754082,9.898784463940396,1.6407183780470114,53875.0,19750.0
PF00004,PF00072,50,2,154.85394663435738,21.46458094051836,216.30367757210394,19.210549858099103,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,18.754441254503526,20.81280336562681,2.139573575504533,0.5474744795335866,26312.5,15125.0
PF00004,PF00072,54,0,174.81935089920682,28.398609694205202,229.47873291989845,17.366856184703376,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,32.72013098421153,28.553999188040184,10.074004847359612,0.8179367376631574,70375.0,17312.5
PF00004,PF00072,55,1,171.85393814522027,20.28066100022478,225.56394708501412,19.184311935730683,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,27.4839513101576,26.02377639281108,2.7906578231442736,1.4915108561648374,46062.5,20187.5
PF00004,PF00072,56,2,153.53073333676792,14.892178573183497,228.63804139818663,13.109515567465346,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,13.600517139169648,27.53263144846884,0.348034966798226,1.2255566421288493,31062.5,18187.5
PF00004,PF00072,60,0,153.04209827960267,26.5774807315428,235.54390800938808,16.317411417184342,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,19.372002331311013,34.17522917727323,3.5729238092197178,1.4943164638159367,74312.5,17125.0
PF00004,PF00072,61,1,189.86941860207665,23.92529489306519,230.23578184871135,16.774692210882236,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,44.37251916450303,29.279306900607754,17.083731300117883,1.477146711311653,135937.5,17812.5
PF00004,PF00072,62,2,182.08065813208754,20.706915752545214,227.33746037058887,14.43026725931104,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,36.39956303890033,26.232006921949797,8.92353960310226,0.8404764120071071,47125.0,16937.5
PF00004,PF00072,66,0,190.87105121160235,28.2051621279324,228.20241189582913,18.283279135336425,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,46.327507917496334,27.95849329711557,19.373072527608713,0.9676281689863565,107875.0,21437.5
PF00004,PF00072,67,1,193.49963954386254,27.548783962820426,227.14657282867802,13.157963646044307,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,47.99939773014999,25.777893996563172,20.332139697009413,1.6547983642622923,106062.5,25562.5
PF00004,PF00072,68,2,156.26704983813238,19.748288600686912,229.01711942497036,14.030182152695069,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,16.806993245540525,28.09324745186342,0.7814194030238021,0.5787210069743942,32500.0,16062.5
PF00004,PF00072,72,0,154.00657266557928,21.552902994882064,244.57832779971878,12.693659947004363,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,18.904040144922483,43.20964896760395,0.4625600557410223,7.195133990260951,45187.5,26062.5
PF00004,PF00072,73,1,172.97256456659983,17.252764482791832,238.93948372557279,15.90488951035866,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,27.697074279374114,37.67552721632453,4.482356112446272,2.2403321761041646,88437.5,21937.5
PF00004,PF00072,74,2,158.80243142131954,21.00191982373148,212.63702677863427,19.024512552365568,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,17.41816349214837,18.337854563418524,4.207039912524857,0.1990392838192193,38187.5,15125.0
PF00004,PF00072,78,0,172.46264568776115,22.446965779652473,233.84083252339354,15.006691221521091,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,28.004041327514944,32.89867890184219,7.656996795224481,1.8177876595805258,60875.0,17312.5
PF00004,PF00072,79,1,178.3737368778374,18.52542281194997,227.21865364598315,13.962440606926704,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,32.641129543562116,26.085165406286855,4.820638631741538,1.5596586593779413,46000.0,20500.0
PF00004,PF00072,80,2,166.10122971108723,21.26651465563061,208.3346811733696,15.980632647790326,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,24.45214190132493,14.116086802290681,8.494331072852697,0.3582992699763352,41125.0,14062.5
PF00004,PF00072,84,0,167.0668599203788,18.661244513608217,239.33060095897545,17.588692636102017,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,22.56454583415419,37.96192212686059,0.9472111781441598,4.136362404512192,33062.5,26437.5
PF00004,PF00072,85,1,198.50973045638275,12.029370287926751,230.87202529293467,17.20167977702117,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,52.63035940910661,29.779709660618835,19.74529100980943,1.6990618639769672,54500.0,18687.5
PF00004,PF00072,86,2,190.04287459763182,15.621622640760274,209.18385930832673,16.54214107002214,145.87937104727615,201.36867883211485,38.247866096571364,29.971126774474524,44.63371536622824,15.323179846335353,15.243427097661236,0.27261117890813225,40187.5,14437.5
PF00004,PF00076,12,0,145.99849372388894,14.35791940663952,83.16688976277051,10.034032164289146,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,11.739654616892562,8.288176108350644,0.2949420598858644,0.19725845310009937,22812.5,13000.0
PF00004,PF00076,13,1,166.70462911601766,22.845039540316833,78.93585791487874,11.428087165851817,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,25.24897675029847,8.884297049789478,3.6907113943664847,0.1682056946741337,45312.5,11812.5
PF00004,PF00076,14,2,173.52069292094512,18.56967968082347,75.84025601807703,9.887085425438508,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,28.086587523984555,9.67049761814614,3.0383178915764804,0.21378903467746646,34625.0,14687.5
PF00004,PF00076,18,0,170.66490209449543,29.591515416950685,84.81471611140316,8.716608946930059,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,31.695206814575453,7.592349252523223,5.295026516942881,0.13653337254888775,52562.5,14437.5
PF00004,PF00076,19,1,162.68422222278227,16.315672290908477,82.86111565542876,9.805598347740164,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,17.661719235771294,8.155957568443721,0.6232422188444368,0.12006526341001518,41812.5,12625.0
PF00004,PF00076,20,2,158.31640537288513,19.087823232360567,81.88244237933955,12.311397334020569,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,16.331640669394766,10.060110860922965,0.7168088951140845,0.18962411598508205,38562.5,12000.0
PF00004,PF00076,24,0,165.57561541041838,20.92999538628656,87.86415419910733,11.87570285050065,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,22.210716676956984,9.338877669693606,2.587778117199808,0.20602046987275174,40375.0,15187.5
PF00004,PF00076,25,1,155.53464512075533,15.690822901714975,90.12236646504645,11.083357476778763,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,14.311318941781945,11.557266223457976,0.5021532407614459,0.18587112759814417,37062.5,14562.5
PF00004,PF00076,26,2,148.3041843720062,15.977009632438515,82.77065559182367,9.338383625270081,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,12.805453837631223,7.613425248687167,0.30226991016918064,0.16005291541430539,39562.5,14000.0
PF00004,PF00076,30,0,169.7513952916406,22.637019199126104,86.29769783048854,12.060570199220587,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,24.824286349517877,10.849536401040298,5.427924518370018,0.16372611333095505,50625.0,17687.5
PF00004,PF00076,31,1,172.4068896419622,24.28913438455757,98.84086554803291,11.451549295500396,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,29.701071614273832,18.239589916192415,7.484600856989796,1.1702435088797802,47375.0,25875.0
PF00004,PF00076,32,2,170.67130260257474,28.042314067650512,88.16459285590821,10.242458878962129,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,31.88209187545533,10.60293696858665,9.445549347131548,0.15054954286237213,52937.5,16250.0
PF00004,PF00076,36,0,153.99419615463995,17.540272598500874,94.54409351320392,9.872503169439943,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,14.19170483130062,14.890974792514578,0.4175467578395235,0.2560104636032687,38062.5,15125.0
PF00004,PF00076,37,1,176.13106504890217,28.00148108960185,86.26535305937891,12.05873159158725,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,34.01723981038229,10.68038302513931,9.376202815898244,0.1445302558840286,87687.5,14437.5
PF00004,PF00076,38,2,148.7994259613989,20.287965357179456,74.98227844466973,9.615024814022123,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,16.593332911011412,9.0775936395512,0.19615988975546444,0.18507376651267507,26437.5,13625.0
PF00004,PF00076,42,0,157.77489098363182,21.544966651121843,87.87001024396709,9.137721522385455,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,17.90453893954084,9.359206191655023,1.4204100734082332,0.15568003314011705,48625.0,15562.5
PF00004,PF00076,43,1,186.2321929065732,25.331745360673203,87.37684622796112,8.789674367448207,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,41.16446279721428,9.048574916024481,12.982006527346794,0.2293578933807879,45312.5,16437.5
PF00004,PF00076,44,2,147.19725451166406,14.308737537511243,80.73673819329483,10.438097874263242,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,11.363495686548449,8.55365791711328,0.2930100183266717,0.14136198205318246,29437.5,14250.0
PF00004,PF00076,48,0,190.55853972746894,27.622753340239655,88.97049209529743,10.41259653003026,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,46.39311525723472,10.270807090099265,21.64939168488511,0.22107545901804643,95812.5,16437.5
PF00004,PF00076,49,1,177.7764056078438,28.408778369615085,93.88464864907607,10.485432910652612,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,34.15482861391542,14.051359098118178,10.172176883979933,0.3149125249684591,70375.0,17000.0
PF00004,PF00076,50,2,160.42801143074718,20.882389747827567,86.13381697800095,10.96057995893525,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,19.96217014590491,9.584468099263862,1.552169467303108,0.16728693545444068,28000.0,15062.5
PF00004,PF00076,54,0,180.18098432348728,18.614545997429538,88.39655186181612,9.942684264144734,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,34.762776882906905,10.337864804699047,7.294366169858302,0.22358608430735066,43875.0,15125.0
PF00004,PF00076,55,1,172.97100404516263,25.326181516393234,92.99110121184492,9.472466340538762,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,29.919721215138757,13.393265935864097,1.8114445063309084,0.35954362913275517,52250.0,15750.0
PF00004,PF00076,56,2,175.09924783009956,19.9846132525448,81.00436609484322,9.787808007377096,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,29.828313088240417,7.203089045483031,5.126382883161009,0.11828624793745454,27937.5,13687.5
PF00004,PF00076,60,0,163.8438213473627,26.36981605785961,89.70927589113947,9.895007215094504,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,23.23444383682251,10.372431453529012,4.589084116024592,0.20717915640257162,88125.0,16312.5
PF00004,PF00076,61,1,182.82686657740425,24.218319489089257,93.14535306765615,9.764159710189084,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,37.38360046679965,13.1410480362179,9.08817320943471,0.29643533592817695,77687.5,16437.5
PF00004,PF00076,62,2,172.169648826591,23.70262862192803,77.86890976505006,11.581799217067346,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,30.03468827526449,10.26471270296722,2.7949825758513187,0.21464889603422072,33687.5,12000.0
PF00004,PF00076,66,0,184.06081047750814,24.495003193365463,94.22508641098129,11.040426606350586,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,39.00219234699365,15.114146223966832,14.038183797372943,1.416864271920381,63562.5,19437.5
PF00004,PF00076,67,1,183.65506204320957,29.360469389754176,93.83349952414214,11.481701471887254,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,39.43430371105326,13.877127898794319,14.612508947159583,0.4688585448703549,135437.5,17625.0
PF00004,PF00076,68,2,187.8478519158889,24.2454094378442,93.71210930878996,10.356306336403206,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,42.1700402536516,13.529778381072967,15.105992854703988,0.4872701741885123,84875.0,16625.0
PF00004,PF00076,72,0,216.632505380547,14.528869439811084,97.31968583194376,10.980827502740812,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,70.75313433327084,17.627589163444707,38.87161970693224,0.9328324643756926,207875.0,21187.5
PF00004,PF00076,73,1,210.7136247102158,19.824513063643643,95.30905212030132,12.018834529560293,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,64.83425366293964,16.048043527476114,28.609944708887475,0.5388735978462116,167125.0,15062.5
PF00004,PF00076,74,2,164.15412212687232,22.580210373845592,102.99273079948884,6.616823078064443,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,23.128448410006428,22.144523148703733,4.964763328352893,4.445018295222012,33437.5,20375.0
PF00004,PF00076,78,0,198.8788817672822,19.499329808751916,87.79670835118709,12.570935148534064,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,52.99951072000606,11.32845549069818,22.04249166870268,0.3268433085361046,85437.5,14312.5
PF00004,PF00076,79,1,163.70733027321708,21.413312749049222,114.1125580925082,7.164636797374131,145.87937104727615,80.84820765078513,38.247866096571364,17.495265548880703,21.960643612836567,33.26435044172307,0.9874580220832201,12.967466099272883,33750.0,91562.5
