,PF1,PF2,Overlap,Reading_Frame,Mean_E1,Std_E1,Mean_E2,Std_E2,Nat_Mean1,Nat_Mean2,Nat_Std1,Nat_Std2,Dist_1,Dist_2,Min_Dist_1,Min_Dist_2,Iter_Converged_1,Iter_Converged_2
10,PF00004,PF00096,18,0,188.45638879012083,28.21647251555253,32.5545181780829,3.9293685397885247,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,1.1741132094107278,3.081661349531675,0.3149134503771535,1.1230018191923343,50650.0,196900.0
11,PF00004,PF00096,24,0,163.74379593696779,20.096411941602312,15.499114933841756,3.66574373348624,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,0.5316789245533744,0.5829661727692874,0.054220504991078805,0.010182589705546419,44225.0,15550.0
12,PF00004,PF00096,30,0,165.7181009930916,27.604997155926085,18.781658758119242,3.97607123315795,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,0.6378071531866804,0.7297268453040001,0.15492333789072568,0.015142583645356391,69850.0,15275.0
13,PF00004,PF00096,36,0,170.24355511474235,21.764232635404966,20.912384565343846,6.045353869810956,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,0.6697118229555434,1.0292749461210509,0.05187309092135092,0.12531826356077388,49775.0,39750.0
14,PF00004,PF00096,42,0,170.74202507314698,31.65795367466559,20.08697338502951,3.6627649735893297,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,0.7947668998364149,0.8524312351969411,0.16316065373787647,0.017436595321842146,54775.0,17525.0
15,PF00004,PF00096,48,0,188.82287905159149,21.725999830646717,15.615691293440653,4.59189410404307,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,1.1283921479232821,0.6735847748552556,0.22849603141397362,0.013904792076967076,51050.0,30875.0
16,PF00004,PF00096,54,0,166.47557461521822,20.02002187319584,22.022404854013356,5.1129980337284096,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,0.610219732596968,1.0800143721442301,0.02226134760737757,0.27567896632607486,34575.0,61975.0
17,PF00004,PF00096,60,0,211.90715532233042,18.914551060350654,16.963037588306307,4.230879602811253,145.87937104727615,16.436232766230635,38.247866096571364,5.230388282054999,1.7263128904588252,0.6367996745421549,0.8885293864950257,0.012184548361903073,189075.0,15625.0
18,PF00004,PF00397,12,0,150.14454291236797,13.807729574491653,34.36165120335722,7.444644867400683,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,0.30135998010897086,0.854741085311199,0.008856492344055545,0.013211779649530025,26800.0,20400.0
19,PF00004,PF00397,18,0,153.1902821476175,20.30206449507397,34.68640446017501,6.031647223708414,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,0.4559130380038455,0.6647893725092046,0.012695874122062911,0.015317062295697688,29100.0,19525.0
20,PF00004,PF00397,24,0,170.23960276999563,25.549180268180436,41.447148209449416,6.318530183700621,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,0.7102182046342045,1.055212770842244,0.08533356945666762,0.06850032527690605,39150.0,32350.0
21,PF00004,PF00397,30,0,191.71788383584553,23.628029138179986,38.821998519285195,7.273627992495269,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,1.2165614551593926,0.9174491305624166,0.3735415250444506,0.01577898262309206,70650.0,25075.0
22,PF00004,PF00397,36,0,187.08524223428697,22.352209193915606,38.97820443236972,4.314035525917526,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,1.082603570876989,0.7065082051896546,0.2506404793181031,0.01791502106059362,52350.0,21725.0
23,PF00004,PF00397,42,0,158.01352900890961,17.131156088653974,46.07310175543942,5.601424044142461,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,0.42864627589215365,1.5944763476376236,0.011608995221519711,0.18789615846615593,31725.0,43650.0
24,PF00004,PF00397,48,0,173.1301156006809,25.810365506081595,47.768935234583296,5.752754181947537,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,0.8036879752306086,1.8303025785645604,0.16569339502022576,0.35559005486018846,52750.0,77500.0
25,PF00004,PF00397,54,0,211.76881593502898,17.9382664416903,46.54970129223755,6.778692030493227,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,1.7287185489059433,1.6712111974385553,0.779135521246628,0.16959033499737555,157125.0,62975.0
26,PF00004,PF00397,60,0,178.29600648920538,28.87775488745995,39.70495878327003,4.804940040826151,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,0.853557543753211,0.7800305717747105,0.33362496830264826,0.019706684531353828,133675.0,27225.0
27,PF00004,PF00397,66,0,200.51149802215667,28.037002655824093,45.372878817881336,6.14896411163508,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,1.4375443694077468,1.5352840994555823,0.5919790781384741,0.1474052644819332,144400.0,53075.0
28,PF00004,PF00397,72,0,198.42450142810904,31.985754404578525,50.147092984457984,6.151045846410535,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,1.470746907185973,2.1524456828812832,0.5270558871905485,0.4826679277618134,120475.0,103475.0
29,PF00004,PF00397,78,0,155.47288995419248,17.253733976233036,46.82294683088598,4.232381311109152,145.87937104727615,34.45049111539599,38.247866096571364,7.292449697522858,0.40098989314272887,1.6966117325009105,0.007531764857642014,0.38854279145134174,24600.0,65275.0
30,PF00041,PF00076,12,0,135.00435423461116,10.184602806139996,79.91163589620623,10.933591521746854,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.8682289699303434,0.5157132612273716,0.02555090440702922,0.009631007724964967,11800.0,11550.0
31,PF00041,PF00076,18,0,134.99326276132038,10.50253456945511,83.4859959362415,10.667160169521669,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.8736833778459376,0.49842089505789183,0.021421256016030975,0.006899308607852964,12050.0,11650.0
32,PF00041,PF00076,24,0,135.37884183160403,9.847882950380425,83.06906199897271,12.209863348349252,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.8815996026170742,0.5595717643173843,0.03134820815748967,0.009672281741389462,11350.0,11000.0
33,PF00041,PF00076,30,0,134.51752751832646,10.89856671960821,80.50123645648654,12.347954567560967,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.8547079690173731,0.5777264922642334,0.020640076362566304,0.011107294113189113,11750.0,14675.0
34,PF00041,PF00076,36,0,133.91356799366963,10.919222208389431,82.3981913358487,11.83135396608702,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.8390293002331668,0.5347252432390805,0.02301728028853841,0.008535097686741053,13100.0,13300.0
35,PF00041,PF00076,42,0,139.81022788751622,10.695267445402424,82.94851704990984,12.622451623282533,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,1.1034938363317333,0.6219472119291324,0.05104691075454766,0.014756411959384746,15375.0,14200.0
36,PF00041,PF00076,48,0,136.5053283859193,10.526455577088749,83.74681038167247,11.799656170957599,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.9345363722649711,0.5571949177222152,0.04089396817963132,0.010010463607288498,12900.0,13000.0
37,PF00041,PF00076,54,0,132.79317603434328,9.69853083165256,81.71353621610578,10.901012011334013,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.7475313746181022,0.5261824512227719,0.020654049525972287,0.008875200262511292,12125.0,11275.0
38,PF00041,PF00076,60,0,136.3548343292252,8.716702572536331,83.892646610813,10.332530037719783,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,0.8966259312785548,0.46974699781455515,0.03362170178947566,0.007679251302029274,12750.0,11525.0
39,PF00041,PF00076,66,0,147.60717497050084,10.32978109760427,95.22554362343855,13.5056480855313,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,1.528116337821098,0.9809992340790694,0.16468991144870074,0.05134568200235659,23000.0,19100.0
40,PF00041,PF00076,72,0,147.4553962722311,13.896873954509617,97.17323839271005,11.336221475461503,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,1.559514247073835,0.9581322382037892,0.2004889470233442,0.03147157102545865,25725.0,17550.0
41,PF00041,PF00076,78,0,139.38942510696577,9.989837458850978,88.21538683940224,10.426087077775247,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,1.0890690745743263,0.5716822699288503,0.035631129492147716,0.015665434499910934,13925.0,14350.0
42,PF00041,PF00076,84,0,140.85527820306808,10.68661284110588,90.9903697764836,9.92742300848345,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,1.179955453139891,0.6891036800161714,0.08523719726192089,0.01578264069076468,15400.0,12175.0
43,PF00041,PF00076,90,0,140.06477282551873,11.648652843953704,88.93809873069897,10.635472075759399,120.65601144257766,80.84820765078511,17.636853203436154,17.495265548880706,1.1166731390458409,0.6222664188758669,0.06196820951324688,0.009568943622002599,16725.0,15425.0
44,PF00041,PF00397,12,0,133.51390684811048,12.07675605861203,33.76022393206123,6.214900007462616,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,0.8371920182157306,0.6980978020519103,0.02042866534647782,0.014346396861205974,9625.0,16275.0
45,PF00041,PF00397,18,0,137.45032123096672,9.305627650964468,35.260470517832395,6.094135526395072,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,0.9713596817676372,0.7042800986419365,0.0327378750012625,0.013481013196368734,11250.0,16225.0
46,PF00041,PF00397,24,0,135.16454156254497,9.960035827176226,36.03851690957337,5.79863612141677,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,0.8461502988801519,0.6880957468580507,0.026973769750920668,0.0147490876950752,10200.0,18375.0
47,PF00041,PF00397,30,0,137.82568445376052,9.753251572899257,38.51558840950202,6.760730010944565,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,1.0067647191211226,0.8396181205130366,0.027725415158654704,0.01521454556349857,10625.0,20925.0
48,PF00041,PF00397,36,0,137.4398799235699,10.465230507871485,40.39705407346859,4.955890436586187,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,0.9663599816263418,0.8907835212762205,0.03514244855297541,0.018204088334770524,10300.0,19550.0
49,PF00041,PF00397,42,0,143.1654423622347,8.894700541566113,39.9680476792984,6.032024658891412,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,1.2768762564194203,0.8484627739361136,0.14265013259198267,0.0199078185614866,16050.0,23425.0
50,PF00041,PF00397,48,0,134.06723794636181,13.700098933408498,46.38714865860769,5.323239720874755,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,0.9317042314757628,1.6411690592355928,0.017987850527272226,0.11633099896830265,13050.0,45250.0
51,PF00041,PF00397,54,0,144.7026581897744,10.406721356346598,46.69413387721417,7.186179884053427,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,1.3634318134774617,1.6883844206448375,0.18117143515259213,0.5313856630808423,20975.0,116825.0
52,PF00041,PF00397,60,0,146.69571377050042,9.185611309770653,42.30289013203605,4.535645165675391,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,1.4764369826953863,1.0848919504574386,0.2983258581528508,0.03971365308972786,26500.0,23350.0
53,PF00041,PF00397,66,0,137.21148868148714,10.670919345450582,42.09654424881569,4.9691653293212275,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,0.9678041060641772,1.0770461989814968,0.024488452885493714,0.046928111237560646,10700.0,24475.0
54,PF00041,PF00397,72,0,151.2585129498756,10.262731085266891,46.63934210734832,5.57596047391364,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,1.7353687686554522,1.6724182397224885,0.356037836307836,0.12980826187480787,39050.0,40000.0
55,PF00041,PF00397,78,0,147.79984159787554,8.065420727595914,40.552955740905595,4.572226121218239,120.65601144257766,34.45049111539599,17.636853203436154,7.292449697522858,1.539040430977192,0.8695253281331147,0.2794339622327715,0.01922183953600766,21125.0,20700.0
56,PF00041,PF00153,12,0,131.21764311724976,9.948807658839652,89.99688378955803,13.435817488863403,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,0.6953843465053429,0.4241363968909288,0.013751202660502488,0.012711693507294819,10875.0,18750.0
57,PF00041,PF00153,18,0,133.33988192491503,9.121364555121463,93.75037335836231,15.93189408841081,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,0.7737678630012735,0.5031851912180244,0.01931329202628509,0.011355452520730341,12200.0,20275.0
58,PF00041,PF00153,24,0,132.50246253272445,10.658949766070458,91.73165171496017,12.547219920794724,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,0.7451502569558892,0.3927179174705902,0.017971489096626783,0.0102453808965701,11625.0,18975.0
59,PF00041,PF00153,30,0,129.93602924107753,10.267863724828155,94.63622442054674,12.785524010080737,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,0.6464625268599581,0.3950154964258632,0.01574786012767161,0.009864543138307995,11700.0,18125.0
60,PF00041,PF00153,36,0,133.3435312825314,10.910394352078029,96.0168214261736,11.080558257078362,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,0.7716193754617077,0.3606961537105917,0.01981697474712239,0.010759165105894275,12900.0,18375.0
61,PF00041,PF00153,42,0,139.38570831179175,8.833508430630252,100.37373430525754,14.492926032691612,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,1.072056204725997,0.5153064445536693,0.06189683705057383,0.01890216402004122,14000.0,24350.0
62,PF00041,PF00153,48,0,134.99178321175654,10.60080492623349,97.52431441672728,14.580643761142953,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,0.8613505248851692,0.4918638353730194,0.027456892967361816,0.03313206061650487,13075.0,25400.0
63,PF00041,PF00153,54,0,137.0163070916759,9.580583024212915,99.4746327662841,14.95807603050305,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,0.9534786122761311,0.49850008792335887,0.036913874001892576,0.03168307698452547,13125.0,26775.0
64,PF00041,PF00153,60,0,140.36156229538395,9.821208275559947,95.39744435268827,13.20012372072985,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,1.1216264126358118,0.41830963385114733,0.08322510881079145,0.0183707956942115,15650.0,24000.0
65,PF00041,PF00153,66,0,138.35621069230575,12.449755677027529,109.8244417886351,13.42290921731581,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,1.0823593330746053,0.7426562757592088,0.0450102568457462,0.11324873069989398,16425.0,24500.0
66,PF00041,PF00153,72,0,141.15689067249073,10.356268098234985,100.46030786623857,12.22393732847159,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,1.174020271264367,0.45667806622432494,0.10312895504835247,0.02178086723890015,17350.0,20075.0
67,PF00041,PF00153,78,0,141.52014413507703,10.463332979128475,101.29710154255422,14.38665863468928,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,1.192076079277065,0.5287363725914979,0.0875438082249112,0.05310028615122987,16850.0,23325.0
68,PF00041,PF00153,84,0,140.98223840301006,9.367384139724441,106.9582669915954,11.821894128744335,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,1.1529048387130523,0.6197864059013951,0.0921825015406875,0.053744750006412684,18675.0,20675.0
69,PF00041,PF00153,90,0,146.35435341650202,10.03843879512966,102.55046930100863,15.6206389781601,120.65601144257766,92.55486889551554,17.636853203436154,25.61876806220977,1.4621733779159094,0.5876171010893683,0.19809523956426214,0.04714004961688806,20725.0,25600.0
70,PF00004,PF00512,12,0,150.39629386244894,16.505543994957808,113.78503158863371,9.367511511069697,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.314677923040483,0.5768755062033857,0.023415376579746957,0.011064145024900636,31825.0,10300.0
71,PF00004,PF00512,18,0,184.27120146660008,24.87863088693825,109.19521727125968,9.398914909553428,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,1.046319834919445,0.4155747971346683,0.34334884351179135,0.0073934617925058115,50375.0,8600.0
72,PF00004,PF00512,24,0,149.94258610883776,22.431344973623652,114.34263885280586,9.424603807620182,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.46459114419439834,0.5950291455123794,0.0377212793191155,0.008475822011246721,32175.0,9125.0
73,PF00004,PF00512,30,0,155.38121858328358,17.329993763683195,122.58619680474818,9.789113490170669,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.39096746359323054,1.0002709532545826,0.028653576347559752,0.028273721159317464,53775.0,10525.0
74,PF00004,PF00512,36,0,165.70314749417182,27.12076052738666,126.397106231561,9.639359546242895,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.6854554310001856,1.1732791690561564,0.0894639851014074,0.10149258197407733,63400.0,15225.0
75,PF00004,PF00512,42,0,182.93659632288433,28.42262437701155,115.47540863053624,10.419875036488053,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,1.0407723211094728,0.6653632519303169,0.3159514491730527,0.01432998545608526,55675.0,10825.0
76,PF00004,PF00512,48,0,172.22703969476282,22.30948640831018,127.32316064081468,9.191526990192697,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.7420428346915736,1.240153360681143,0.05461734111359942,0.11925025214194898,47450.0,15150.0
77,PF00004,PF00512,54,0,185.6906138377975,24.18845738713876,121.51236871935005,9.126050434363053,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,1.0764201199807255,0.9043882138546546,0.36938711044578854,0.018518667445972418,59850.0,11100.0
78,PF00004,PF00512,60,0,185.46260271700626,29.86221413142362,119.00428721903666,11.254926770443111,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,1.1114210600382863,0.8402893802290596,0.39090308494348763,0.022915396757898537,93750.0,13700.0
79,PF00004,PF00512,66,0,161.17422719020445,25.622551243774065,114.39567525318861,8.253119157971256,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.6135363635764957,0.5607690023720542,0.10588255329323662,0.013416541330964135,57250.0,9750.0
80,PF00004,PF00512,72,0,185.12994085674174,24.689671063626914,129.19640043642465,9.314415443877767,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,1.0930861118596034,1.3372504608743958,0.22464575278545515,0.15580150798902376,51000.0,17875.0
81,PF00004,PF00512,78,0,178.61835142831998,23.228415604067077,133.68603835893828,8.732046427084226,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.8823538113635437,1.5900457243726873,0.1802067999493836,0.27163411457082576,55900.0,29425.0
82,PF00004,PF00512,84,0,172.02770718454184,20.878060468558697,131.91614863652308,8.543792697362074,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,0.7137842679260126,1.4810805238701956,0.0645990043720874,0.21247100653300163,42900.0,22525.0
83,PF00004,PF00512,90,0,195.11119566310458,31.105787767104754,126.8920592595234,13.336227894210001,145.87937104727615,105.72150320304084,38.247866096571364,17.686172366262216,1.3701314007887726,1.2462341031956252,0.462228618174116,0.09225641026136812,90200.0,18125.0
84,PF00041,PF00271,12,0,131.75378357114187,11.16390362145891,161.65571331378672,20.475967149745752,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.7512178653137588,0.7183166156704714,0.014268467950248432,0.02297940147756131,11900.0,19175.0
85,PF00041,PF00271,18,0,132.16318871749064,10.64341951111142,154.1586012081786,17.85059707471485,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.7458500976135051,0.5595734691168035,0.02056517852652091,0.023966341433101793,13525.0,27625.0
86,PF00041,PF00271,24,0,135.74184738218236,12.318023249847956,151.8874549228733,19.881409578250626,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.9417204954606181,0.6024320115376457,0.022553059493058983,0.018378311875338973,13125.0,20050.0
87,PF00041,PF00271,30,0,121.71990326121602,10.9923072745857,144.88993611257692,16.358928420667212,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.5128845899101985,0.521283814959788,0.01050160338133337,0.011780913510523329,10650.0,20200.0
88,PF00041,PF00271,36,0,133.10266486569498,8.962487174815358,148.38882320794744,18.72833188211664,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.7500679151081684,0.5722650756572094,0.025073205890285662,0.01628875119894544,13275.0,18100.0
89,PF00041,PF00271,42,0,137.02191422231408,8.812679078185857,154.0664048071928,22.431327478095987,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.9382774209036947,0.706153499932602,0.044224904622623094,0.027328931349768083,14775.0,20225.0
90,PF00041,PF00271,48,0,135.35097799239333,10.321829068639868,164.21769932635735,23.492808662216873,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.8767298394094799,0.8556149289635296,0.023027807336420736,0.04905185836727546,12550.0,24550.0
91,PF00041,PF00271,54,0,139.87456341658674,8.561929104735096,140.19801322904695,17.7677262038041,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,1.0896814614448764,0.6199208750635152,0.0784907254299302,0.01462113276946946,16925.0,23500.0
92,PF00041,PF00271,60,0,140.95402779602577,10.48650765577694,163.58986014145933,22.565051510191758,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,1.168496917964448,0.7466489222525781,0.05946490838734855,0.06294818556898249,16825.0,38325.0
93,PF00041,PF00271,66,0,139.16104422432346,10.484835825750027,154.56307719564538,17.47018806285208,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,1.0656632770049597,0.5375461392374054,0.04565791903364989,0.018076495470551613,17150.0,22050.0
94,PF00041,PF00271,72,0,136.3152624321102,9.92340029452658,176.97290255260495,14.94462237767554,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,0.914092369893065,1.025388967207985,0.020375504719689488,0.10884495159342318,13175.0,26175.0
95,PF00041,PF00271,78,0,147.77751501950573,9.632053341016459,160.36453768951543,17.045230977795114,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,1.5377745261067322,0.6081156661046914,0.2689910359006653,0.01550595905331143,27100.0,25125.0
96,PF00041,PF00271,84,0,151.43294407063328,9.29376077927935,163.0928048899234,19.76395746497225,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,1.745035368444263,0.6892769638399675,0.3929317201174929,0.028921821815919097,54925.0,27675.0
97,PF00041,PF00271,90,0,147.98079569591042,9.67636835635947,158.146907098041,21.25267041992211,120.65601144257766,149.57930952191575,17.636853203436154,27.18196726964319,1.5493004300795072,0.6431109932128952,0.19600020743285543,0.03702956994999551,23150.0,30575.0
98,PF00004,PF00076,12,0,144.96636482778115,17.352291011979467,80.14145293671281,10.99873280338752,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.34343441539592207,0.47986115961297726,0.007176514301218002,0.009226023481682263,20975.0,13250.0
99,PF00004,PF00076,18,0,167.071649108227,22.839691237880977,84.5340369966855,11.28168741617262,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.6312014088758274,0.5291189757123822,0.10954207904908443,0.010906280225113356,46000.0,14950.0
100,PF00004,PF00076,24,0,160.8844133631492,19.50483278094179,84.8821620961711,10.91207078420015,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.4840845651002763,0.5206976393579046,0.04949209770781897,0.009888295139793963,46050.0,15475.0
101,PF00004,PF00076,30,0,172.28579004905635,26.19311114360439,81.84502039404289,12.194198137739399,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.7932039901759005,0.5550955609303982,0.15016147558490484,0.011665720864347433,55400.0,17600.0
102,PF00004,PF00076,36,0,155.32214195267608,18.13586669975311,93.73941233362179,11.492950083507397,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.38921035657910946,0.8296223416799902,0.018906317346324503,0.024340521194684245,37750.0,16350.0
103,PF00004,PF00076,42,0,166.7336691387213,22.699619411287607,88.32874813176899,9.37249969403225,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.6136523177266828,0.5574049883685155,0.08419009512673727,0.009283842641640404,47025.0,13225.0
104,PF00004,PF00076,48,0,193.85477134196714,26.532813433704316,88.77143676572751,12.541283293753386,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,1.2910305755496927,0.683634153586864,0.561696406042948,0.013801270772303885,102300.0,18550.0
105,PF00004,PF00076,54,0,182.07510682963718,20.816413806664457,87.01172158728266,11.65845529725185,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.9625932650081092,0.5980695122357338,0.2336214110113318,0.012304673408368305,38900.0,14375.0
106,PF00004,PF00076,60,0,160.36051569065728,26.248213693610822,91.33293934507452,12.00919445011027,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,0.5856507816049296,0.7382265116269457,0.1039735644531169,0.02428658255987007,70625.0,16450.0
107,PF00004,PF00076,66,0,192.358597060789,22.7266006880099,94.90393410008555,10.55329898298484,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,1.2428742750622082,0.8823861630825476,0.45226109367721234,0.04437764099017296,64625.0,20375.0
108,PF00004,PF00076,72,0,215.75767288171875,16.38452180820866,97.5757493437603,11.23724653823436,145.87937104727615,80.84820765078511,38.247866096571364,17.495265548880706,1.8269856325581173,0.9989452909027774,1.0499370770827416,0.03035150749017166,219875.0,19350.0
